tic_id,label,file_path,period_days,duration_days,duration_hours,transit_time,depth,depth_percent,snr,bls_power,n_points_used,n_in_transit_points,n_detected_transits,odd_even_depth_difference,secondary_eclipse_depth,v_shape_score,baseline_days,period_search_min_days,period_search_max_days
290348382,false_positive,backend/data/lightcurves/false_positives/TIC_290348382.csv,3.1210643958642477,0.3,7.199999999999999,1654.491206305622,0.00156764516859631,0.156764516859631,9.310174847627332,0.0003307654577280596,1308,127,9,0.0012155948066441269,-9.257542831919707e-05,0.00032463213966804627,28.39606537251484,0.5,14.19803268625742
291555748,false_positive,backend/data/lightcurves/false_positives/TIC_291555748.csv,4.9583326471446885,0.078,1.8719999999999999,2201.956137400561,0.004601656407815513,0.4601656407815513,53.293666476661286,0.0032736018682315285,17457,336,6,0.0004299466218417036,1.422551277574513e-05,0.003518573695522109,25.839377345005232,0.5,12.919688672502616
295599256,false_positive,backend/data/lightcurves/false_positives/TIC_295599256.csv,7.144615208428777,0.054,1.296,4077.3517505066743,0.007963936179035014,0.7963936179035014,49.89906258003247,0.004706777466444402,15580,155,4,0.0008099917869675011,0.0003135906436922964,0.007464153490480685,24.56666603496251,0.5,12.283333017481255
297967252,false_positive,backend/data/lightcurves/false_positives/TIC_297967252.csv,9.6825024526052,0.078,1.8719999999999999,1545.1518643855227,0.002197864014581552,0.2197864014581552,132.8418988762426,0.00020535791158613582,16442,92,3,0.00022898827886830286,1.716894608749797e-05,,24.591751301234126,0.5,12.295875650617063
304021498,false_positive,backend/data/lightcurves/false_positives/TIC_304021498.csv,5.649091576605365,0.078,1.8719999999999999,2282.2361819133325,0.0010885667281206324,0.10885667281206324,7.382600737697523,0.00014649176489437522,19111,269,5,0.00022896373903780187,6.570691324592204e-05,5.0471333481016956e-05,24.17210030002343,0.5,12.086050150011715
309787037,false_positive,backend/data/lightcurves/false_positives/TIC_309787037.csv,1.3048822598426644,0.054,1.296,2255.756258085174,0.0009000851142028088,0.09000851142028088,10.333472609845252,0.00020726899833347357,16487,652,19,0.00020586526012533746,-0.0001173869900323865,0.00023163716090179864,24.30306186299913,0.5,12.151530931499565
310483807,false_positive,backend/data/lightcurves/false_positives/TIC_310483807.csv,0.5104105018073934,0.3,7.199999999999999,2255.8628060315546,6.773800475046166e-05,0.0067738004750461656,6.567239691459861,1.9267755326217066e-05,16499,9863,48,2.6840778165726498e-05,,3.1420134757653706e-05,24.31630727303036,0.5,12.15815363651518
31858844,false_positive,backend/data/lightcurves/false_positives/TIC_31858844.csv,2.9777945214579624,0.105,2.52,1658.5571906620805,1.3343200344440262,133.43200344440262,135.46511112558272,245.1177025747184,16730,310,8,0.0232870574289894,0.019566290679149945,0.16902067203743387,25.0876598349314,0.5,12.5438299174657
360286627,false_positive,backend/data/lightcurves/false_positives/TIC_360286627.csv,11.861625773613559,0.3,7.199999999999999,2293.360683726816,0.00201967960453886,0.201967960453886,6.592144200801541,0.001580624542282042,19079,249,2,,0.00019540653409921838,0.0004424255313253411,24.17218686353408,0.5,12.08609343176704
363260203,false_positive,backend/data/lightcurves/false_positives/TIC_363260203.csv,0.6035094923131396,0.153,3.6719999999999997,2282.3761165582023,0.00019607009280098175,0.019607009280098175,9.885717243769305,0.00010352393374692503,19100,4901,40,0.00016254451311570328,-7.815869328453573e-05,0.00010521140342256707,24.17231965942301,0.5,12.086159829711505
